,AXISBANK,BANKBARODA,HDFCBANK,ICICIBANK,PNB,SBI
2004-02-17,30.01,50.78,76.14,57.4182,54.36,59.8098
2004-02-18,29.67,49.48,75.87,57.7,52.88,59.3899
2004-02-19,28.74,48.35,74.96,56.5,50.81,56.9839
2004-02-20,28.36,47.46,72.98,53.9454,50.92,56.8471
2004-02-23,27.39,44.7,73.44,51.2727,47.8,55.5875
2004-02-24,27.27,46.68,74.31,49.9636,49.03,57.1538
2004-02-25,27.16,45.41,73.04,49.9,48.24,55.4979
2004-02-26,27.79,44.18,73.81,48.6818,47.23,54.3657
2004-02-27,27.85,44.99,74.93,49.2636,48.5,55.1488
2004-03-01,27.96,46.29,75.71,51.2182,49.87,56.6348
2004-03-02,0.0,0.0,0.0,0.0,49.87,0.0
2004-03-03,28.23,46.74,78.4,50.4091,49.8,56.5405
2004-03-04,27.57,45.83,76.64,52.5273,50.74,57.0358
2004-03-05,27.36,46.77,76.49,53.1273,50.32,58.1633
2004-03-08,28.11,48.82,75.98,55.3273,53.15,59.2154
2004-03-09,27.52,48.41,75.01,54.9454,54.24,59.7862
2004-03-10,27.26,46.23,75.66,52.5909,52.59,58.2671
2004-03-11,27.16,44.28,75.2,50.9273,53.15,56.7952
2004-03-12,26.83,44.43,73.37,51.2727,54.76,56.5311
2004-03-15,26.79,43.53,72.34,50.5909,52.55,54.611
2004-03-16,26.08,42.91,71.87,51.4454,52.35,54.0402
2004-03-17,27.33,43.63,71.86,52.3182,55.74,54.7242
2004-03-18,26.2,42.68,71.07,51.2636,56.46,52.9504
2004-03-19,26.41,43.24,70.75,50.4818,57.68,53.5448
2004-03-22,26.47,42.88,67.77,50.2727,56.15,51.9691
2004-03-23,25.62,42.1,69.0,49.6636,56.02,52.2144
2004-03-24,25.38,41.97,71.53,50.2727,57.9,51.6295
2004-03-25,26.08,45.2,72.58,49.0091,61.1,53.1768
2004-03-26,27.56,46.59,74.82,51.8273,66.46,55.9555
2004-03-29,28.74,47.44,75.61,54.5182,66.14,57.3897
2004-03-30,28.47,47.93,73.83,54.0909,69.87,55.8989
2004-03-31,29.73,48.54,75.75,53.8727,66.87,57.1632
2004-04-01,31.39,50.09,76.87,54.7182,66.65,58.3379
2004-04-02,33.19,49.63,77.78,54.3364,67.97,58.6304
2004-04-05,33.39,47.6,77.34,53.7909,67.89,57.9039
2004-04-06,32.8,49.07,76.42,52.9818,67.67,59.2295
2004-04-07,32.43,49.63,76.15,52.6273,67.69,59.0408
2004-04-08,31.71,50.91,76.1,53.1636,67.28,58.7955
2004-04-09,0.0,0.0,0.0,0.0,67.28,0.0
2004-04-12,31.83,50.72,75.08,53.0273,67.39,58.3898
2004-04-13,32.75,51.95,76.51,53.0273,69.21,60.0645
2004-04-14,0.0,0.0,0.0,0.0,69.21,0.0
2004-04-15,32.19,51.4,76.2,52.5546,70.2,60.1447
2004-04-16,32.9,51.87,75.7,52.3,70.84,60.3193
2004-04-19,32.6,50.39,75.67,54.5,68.84,59.3427
2004-04-20,31.76,49.73,74.96,55.8636,68.93,59.5031
2004-04-21,32.61,50.54,74.59,54.0818,70.33,60.8524
2004-04-22,32.66,50.53,75.03,54.3636,72.38,61.9091
2004-04-23,32.94,50.37,75.97,58.0636,76.06,62.0459
2004-04-26,0.0,0.0,0.0,0.0,76.06,0.0
2004-04-27,31.03,45.77,76.16,56.7818,76.79,59.4465
2004-04-28,30.73,46.85,75.97,57.7454,77.18,60.2768
2004-04-29,31.97,46.22,76.32,57.9546,77.47,60.258
2004-04-30,31.21,45.23,75.61,57.2727,74.01,60.5976
2004-05-03,30.19,43.35,75.55,57.2364,71.19,58.4087
2004-05-04,31.1,44.68,75.28,55.8,75.27,60.4089
2004-05-05,30.74,44.89,76.5,54.8909,73.02,60.6165
2004-05-06,31.21,50.19,76.57,55.2454,74.36,61.8053
2004-05-07,30.05,48.98,75.08,55.0546,73.62,60.8005
2004-05-10,29.16,47.15,76.36,54.3364,70.01,59.3003
2004-05-11,27.72,45.32,74.39,51.4546,65.48,58.22
2004-05-12,28.71,45.85,73.49,51.7454,67.58,58.5785
2004-05-13,29.04,44.1,73.78,51.7727,64.33,56.7999
2004-05-14,26.27,35.49,70.53,48.1273,52.82,48.7046
2004-05-17,22.07,27.89,55.97,43.0454,45.64,42.2462
2004-05-18,24.41,33.37,70.42,46.6091,52.88,46.3174
2004-05-19,26.5,39.7,70.63,48.0364,56.94,49.5679
2004-05-20,26.49,40.44,70.88,47.7818,56.33,48.5442
2004-05-21,24.92,39.1,72.46,48.5727,54.87,48.6762
2004-05-24,25.97,38.12,73.78,48.6,53.43,50.8982
2004-05-25,25.07,37.94,73.86,47.0091,54.37,50.903
2004-05-26,24.89,37.85,73.84,47.7273,56.05,50.2142
2004-05-27,25.31,37.09,74.8,48.1727,55.66,50.0962
2004-05-28,23.71,33.08,73.78,44.7364,52.2,45.8221
2004-05-31,21.53,31.39,70.25,41.8909,52.21,43.8879
2004-06-01,21.31,30.43,70.29,43.0454,52.82,44.2794
2004-06-02,22.09,31.34,71.37,47.5546,55.84,44.6002
2004-06-03,22.24,31.2,70.17,48.2364,52.42,44.3125
2004-06-04,22.14,32.15,71.19,48.7909,55.53,45.9164
2004-06-07,23.08,31.79,71.85,48.7909,59.55,45.7372
2004-06-08,24.03,32.6,72.89,49.1273,57.59,45.5154
2004-06-09,23.99,33.74,74.06,49.5091,55.57,45.6334
2004-06-10,24.29,33.29,75.8,48.6455,53.35,45.2796
2004-06-11,23.08,32.07,72.0,47.2091,50.58,44.1804
2004-06-14,23.04,31.03,72.15,45.7,48.41,41.4866
2004-06-15,23.0,30.93,73.04,45.9273,51.23,41.9395
2004-06-16,23.04,30.86,73.73,46.7818,50.55,41.7744
2004-06-17,23.19,31.79,75.01,47.7818,51.93,42.3782
2004-06-18,23.75,32.57,74.98,47.0273,52.05,41.2696
2004-06-21,24.92,30.88,75.53,46.5546,51.57,39.2599
2004-06-22,24.01,29.56,75.16,45.8818,48.98,40.0194
2004-06-23,23.3,29.51,72.99,46.1,49.96,38.5617
2004-06-24,23.07,30.02,76.27,46.2091,52.16,39.8685
2004-06-25,23.82,29.69,73.48,45.5636,51.28,39.5477
2004-06-28,24.79,30.51,73.69,45.9818,52.95,40.9252
2004-06-29,25.33,30.1,73.91,45.2364,54.12,40.4299
2004-06-30,25.97,30.01,73.94,44.4546,56.01,40.628
2004-07-01,25.98,31.03,74.32,45.0546,56.29,41.7885
2004-07-02,25.88,30.86,72.9,44.5182,53.81,42.0056
2004-07-05,25.3,29.55,72.31,42.7909,51.41,40.661
2004-07-06,25.27,30.2,73.38,43.9182,52.06,41.3639
2004-07-07,24.78,30.24,74.06,44.6818,51.58,41.1894
2004-07-08,23.75,28.55,72.85,43.3545,47.59,39.4911
2004-07-09,24.28,28.94,73.75,44.4273,48.96,40.5195
2004-07-12,24.09,29.4,73.66,43.8727,50.47,40.7554
2004-07-13,24.2,28.94,73.06,43.0636,51.2,40.5006
2004-07-14,25.04,29.01,72.99,42.6182,50.78,40.6469
2004-07-15,25.73,29.1,72.99,43.3545,51.64,40.6516
2004-07-16,25.91,30.14,73.22,44.5818,53.4,41.4819
2004-07-19,25.93,30.5,73.26,46.0,53.6,41.5149
2004-07-20,26.0,30.4,74.01,47.5636,54.88,40.9111
2004-07-21,25.66,31.58,74.04,47.7636,56.04,41.6187
2004-07-22,25.88,33.9,73.9,47.7273,56.52,43.685
2004-07-23,25.76,35.51,73.92,47.5182,56.46,43.8218
2004-07-26,25.88,34.8,74.91,46.7909,57.68,44.3125
2004-07-27,25.59,33.2,74.75,47.0364,55.13,41.7602
2004-07-28,25.56,31.77,74.42,47.0,52.74,40.8639
2004-07-29,25.64,32.67,75.15,48.1091,55.15,42.0669
2004-07-30,25.6,32.54,75.04,48.6364,53.54,41.7131
2004-08-02,25.13,32.48,74.38,50.1636,53.73,41.7319
2004-08-03,25.41,32.3,73.0,49.7273,54.78,41.5149
2004-08-04,25.04,31.23,73.03,49.2727,53.69,41.2932
2004-08-05,24.97,32.88,74.39,50.7454,54.68,42.2367
2004-08-06,25.33,31.41,73.52,49.5546,54.8,41.6187
2004-08-09,25.32,31.79,73.94,50.3818,55.13,43.1944
2004-08-10,25.13,31.47,74.82,50.0364,54.92,43.3784
2004-08-11,25.36,30.68,74.88,50.4364,53.56,42.199
2004-08-12,24.69,30.91,74.16,50.3636,52.95,41.7366
2004-08-13,24.37,30.6,73.0,50.0273,51.87,42.0763
2004-08-16,23.98,30.21,72.39,50.0727,51.16,41.647
2004-08-17,23.97,30.3,72.73,50.3818,51.52,41.7131
2004-08-18,23.23,31.18,72.3,49.5727,52.48,40.8214
2004-08-19,23.36,30.95,72.26,49.7818,51.88,40.845
2004-08-20,23.15,30.95,71.38,48.7,51.64,40.3827
2004-08-23,22.01,30.16,72.84,48.6182,48.64,39.4722
2004-08-24,22.5,29.68,74.95,48.1818,48.69,39.6515
2004-08-25,22.17,30.21,74.95,48.5091,49.11,40.7082
2004-08-26,22.24,30.41,75.89,49.8091,51.3,41.1328
2004-08-27,22.84,31.08,73.9,48.8636,50.44,40.9677
2004-08-30,23.67,32.03,74.25,49.4182,51.83,42.015
2004-08-31,23.76,32.18,73.53,49.0546,52.98,41.7838
2004-09-01,24.0,33.12,73.71,49.2546,54.27,42.5245
2004-09-02,24.73,32.78,74.18,47.7182,53.98,42.7038
2004-09-03,25.01,34.91,74.04,47.8091,55.42,43.619
2004-09-06,24.94,35.94,75.43,48.0909,55.37,43.3878
2004-09-07,24.67,36.81,76.36,47.8182,55.43,44.0341
2004-09-08,24.6,37.68,78.81,48.2546,55.4,43.9209
2004-09-09,24.19,36.52,76.38,48.5909,54.05,43.6709
2004-09-10,23.94,36.0,77.92,48.9,55.24,44.0388
2004-09-13,24.03,35.52,77.68,48.2273,54.27,43.0906
2004-09-14,27.28,35.42,78.26,48.6909,54.86,43.0246
2004-09-15,26.0,35.28,79.03,48.1455,53.42,43.0104
2004-09-16,25.82,36.12,79.09,48.3727,53.5,43.902
2004-09-17,26.35,37.03,80.58,50.0364,54.46,45.3409
2004-09-20,25.84,37.05,81.01,50.7273,53.7,45.0531
2004-09-21,25.63,37.95,81.24,52.5364,54.65,45.2984
2004-09-22,26.09,39.57,82.44,53.7,55.21,46.5061
2004-09-23,25.89,36.31,82.08,52.4909,54.16,45.5721
2004-09-24,25.67,35.89,80.93,53.1364,53.88,45.1663
2004-09-27,25.77,35.17,79.69,53.6909,51.88,44.6993
2004-09-28,25.53,34.94,81.02,53.0182,50.93,44.0294
2004-09-29,25.39,34.86,80.82,52.5273,51.63,44.638
2004-09-30,25.93,33.73,80.4,52.0454,51.96,44.1662
2004-10-01,26.39,34.45,82.15,52.6,52.48,45.1805
2004-10-04,26.64,34.55,83.22,52.9909,52.72,45.5438
2004-10-05,27.64,35.3,83.25,54.1818,53.66,46.2136
2004-10-06,28.69,34.45,82.42,53.7909,52.87,45.3267
2004-10-07,29.22,34.58,82.03,53.5727,53.05,45.9259
2004-10-08,31.22,34.65,81.95,53.8818,52.97,46.1523
2004-10-11,31.46,34.23,81.78,52.0364,52.78,45.2937
2004-10-12,30.19,33.01,80.66,52.6,51.31,44.3596
2004-10-13,0.0,0.0,0.0,0.0,54.86,0.0
2004-10-14,29.4,32.87,80.06,52.6,50.83,44.0153
2004-10-15,30.42,32.62,81.24,52.2636,50.51,43.9303
2004-10-18,30.91,32.96,81.79,53.5091,49.6,43.4444
2004-10-19,30.59,32.26,82.94,53.9454,49.25,43.836
2004-10-20,30.32,32.12,82.18,52.7636,49.51,43.3689
2004-10-21,30.62,31.86,80.74,52.8364,49.89,43.6284
2004-10-22,0.0,0.0,0.0,0.0,49.6,0.0
2004-10-25,29.1,31.2,81.95,51.8818,48.39,41.4441
2004-10-26,28.15,32.0,81.8,52.1636,49.75,42.633
2004-10-27,28.92,31.67,83.46,52.7454,48.48,42.3358
2004-10-28,28.61,30.37,83.19,53.6273,48.39,41.9254
2004-10-29,30.56,30.81,83.02,54.3727,49.1,42.2131
2004-11-01,30.75,31.18,84.3,53.8727,49.34,44.2181
2004-11-02,30.2,31.55,84.15,53.9546,49.53,44.3125
2004-11-03,30.76,33.83,85.59,55.9546,51.33,46.0249
2004-11-04,30.21,34.33,85.01,56.2,51.99,45.3975
2004-11-05,30.45,34.62,86.51,57.9818,52.41,47.0298
2004-11-08,31.6,34.04,90.43,57.5182,52.57,46.7986
2004-11-09,31.7,33.63,91.44,57.7182,52.52,46.2325
2004-11-10,31.66,33.74,94.68,57.6455,52.17,46.5439
2004-11-11,30.84,33.48,93.56,57.4091,52.04,46.3222
2004-11-12,30.7,33.56,93.59,57.2727,52.04,46.4259
2004-11-15,0.0,0.0,0.0,0.0,52.04,0.0
2004-11-16,30.81,34.22,96.81,58.1182,53.91,47.6289
2004-11-17,31.86,35.14,96.54,60.8636,56.85,48.4592
2004-11-18,31.84,37.2,95.63,60.1273,60.5,49.2141
2004-11-19,31.0,36.0,96.57,59.2273,64.09,48.1337
2004-11-22,30.3,35.61,96.64,58.7,63.89,48.464
2004-11-23,31.67,35.58,97.46,59.1364,64.09,48.6951
2004-11-24,31.37,35.79,96.72,59.3818,64.41,48.8744
2004-11-25,32.73,36.34,99.82,57.8545,65.27,48.3696
2004-11-26,0.0,0.0,0.0,0.0,65.27,0.0
2004-11-29,34.24,37.72,99.78,61.1091,66.11,49.5631
2004-11-30,33.24,38.78,99.34,61.7727,69.77,49.9783
2004-12-01,35.41,40.58,96.81,61.7727,70.23,51.0445
2004-12-02,37.97,42.66,97.68,62.5909,75.76,54.8704
2004-12-03,35.54,43.54,96.55,64.3546,75.76,54.5214
2004-12-06,37.72,43.54,95.32,64.9546,75.71,54.3043
2004-12-07,37.02,43.86,96.2,66.3455,72.83,53.875
2004-12-08,36.37,43.58,94.28,65.1091,72.38,55.9366
2004-12-09,35.75,44.08,95.42,66.2,72.07,57.1443
2004-12-10,36.13,43.29,93.38,65.4091,71.03,56.1489
2004-12-13,35.33,43.35,94.65,65.5546,71.04,56.2621
2004-12-14,35.58,44.05,95.03,66.0364,72.22,56.9462
2004-12-15,35.03,43.54,94.83,66.3364,72.15,57.0311
2004-12-16,35.49,43.89,96.36,66.5454,72.35,55.446
2004-12-17,33.8,42.98,96.35,65.4454,71.0,55.0308
2004-12-20,34.01,43.11,98.49,66.1636,72.67,55.88
2004-12-21,34.86,44.13,99.24,66.5454,75.22,56.9604
2004-12-22,34.91,43.92,98.64,65.6273,74.1,56.1348
2004-12-23,37.76,45.99,98.82,66.2545,75.59,57.4982
2004-12-24,36.68,45.32,100.49,67.5091,75.61,57.4557
2004-12-27,37.1,45.83,100.98,68.0,75.93,57.9086
2004-12-28,37.05,45.81,103.74,67.8727,75.89,58.9417
2004-12-29,36.4,46.14,103.02,67.4182,78.59,58.7436
2004-12-30,36.56,45.3,104.85,66.0454,80.05,59.7296
2004-12-31,37.04,48.07,104.07,67.5182,81.12,61.5176
2005-01-03,38.04,49.21,105.05,67.5182,83.81,61.8714
2005-01-04,37.94,49.43,103.89,67.9818,86.98,61.3194
2005-01-05,36.85,45.72,100.01,65.7727,84.67,58.2577
2005-01-06,37.03,43.96,97.03,64.2545,82.85,57.017
2005-01-07,38.02,44.3,98.05,65.2182,80.54,58.0879
2005-01-10,38.42,43.13,97.95,63.4364,76.2,56.6065
2005-01-11,37.59,40.95,96.68,63.7727,74.9,55.5026
2005-01-12,36.27,38.82,96.19,62.7454,70.77,54.0826
2005-01-13,35.13,41.65,99.78,64.3727,75.89,55.9555
2005-01-14,37.79,41.34,102.99,63.8455,72.19,54.5732
2005-01-17,39.35,42.58,104.01,64.0182,72.69,55.5734
2005-01-18,39.71,42.18,102.71,63.8182,71.44,55.1488
2005-01-19,39.13,41.19,103.78,63.9273,70.42,54.8374
2005-01-20,38.21,40.5,102.27,62.9454,70.82,54.3798
2005-01-24,40.88,38.65,98.27,61.5546,72.65,53.8939
2005-01-25,39.74,38.48,104.12,62.4636,72.3,54.9082
2005-01-27,41.3,38.03,107.53,61.3636,73.33,54.8138
2005-01-28,41.03,39.79,107.97,63.2818,76.53,58.7059
2005-01-31,41.21,41.01,112.92,65.6182,82.21,60.6684
2005-02-01,40.89,41.73,112.03,65.7818,81.82,59.8239
2005-02-02,43.05,42.59,111.72,66.5546,81.09,61.2109
2005-02-03,44.92,43.13,114.7,67.2091,82.04,61.9044
2005-02-04,45.0,42.22,113.43,66.4909,81.64,61.1543
2005-02-07,44.67,41.9,112.35,65.6545,80.04,60.6542
2005-02-08,45.92,41.2,114.09,65.9636,81.78,59.9324
2005-02-09,46.21,41.97,117.62,66.6273,83.87,61.5364
2005-02-10,45.04,41.7,115.9,68.1273,84.36,61.1873
2005-02-11,46.13,41.79,115.0,68.1636,84.26,61.711
2005-02-14,46.27,42.42,113.73,69.2364,83.84,62.796
2005-02-15,46.19,42.03,112.5,69.6636,84.28,62.3809
2005-02-16,46.38,40.59,112.4,68.2909,84.95,62.5696
2005-02-17,44.1,40.93,111.66,68.3818,84.99,62.2441
2005-02-18,44.01,40.79,112.84,69.4091,84.49,62.1073
2005-02-21,45.91,39.87,112.1,68.4454,85.07,62.3431
2005-02-22,46.28,41.45,112.12,68.1182,85.81,64.1924
2005-02-23,45.6,41.14,111.62,67.9546,85.02,63.8764
2005-02-24,45.73,40.92,115.2,67.1636,87.09,65.1926
2005-02-25,45.24,41.18,114.03,66.8455,87.51,64.6406
2005-02-28,48.42,43.5,117.46,69.2545,91.5,67.4287
2005-03-01,45.92,42.69,115.51,67.6818,89.27,65.6313
2005-03-02,45.69,43.82,115.35,70.8182,87.48,66.6503
2005-03-03,45.62,44.99,115.22,72.1818,87.32,67.6599
2005-03-04,46.31,45.09,117.18,72.3091,95.05,67.3155
2005-03-07,47.33,47.73,120.23,72.6,102.33,68.5562
2005-03-08,49.18,47.49,122.84,72.5364,100.16,68.3156
2005-03-09,50.26,48.04,124.83,71.0,97.4,68.0137
2005-03-10,51.48,49.58,123.08,71.2818,97.87,70.0187
2005-03-11,52.21,49.43,121.94,71.0,97.61,69.5281
2005-03-14,52.07,47.75,120.54,69.8546,98.7,69.2639
2005-03-15,51.33,46.78,118.78,69.5636,95.62,69.0421
2005-03-16,48.96,46.45,118.83,72.9,94.46,68.6883
2005-03-17,48.64,44.69,114.48,72.9818,87.93,68.5185
2005-03-18,48.34,44.66,113.18,75.1,86.73,68.6694
2005-03-21,48.05,45.86,111.84,74.2636,86.31,68.1882
2005-03-22,46.88,43.08,110.35,71.8636,83.88,65.4096
2005-03-23,47.36,40.51,106.33,70.9546,82.32,62.0554
2005-03-24,46.59,41.38,103.89,70.9727,81.38,62.6875
2005-03-28,46.36,42.64,106.59,72.3364,81.05,62.8008
2005-03-29,45.35,41.57,107.39,70.8818,77.55,60.5457
2005-03-30,46.03,42.85,106.65,69.6364,78.85,62.3714
2005-03-31,47.52,43.55,108.97,71.4182,78.67,61.7817
2005-04-01,47.63,44.37,110.31,73.8273,79.38,63.2253
2005-04-04,47.44,43.58,110.44,76.0636,79.42,62.9328
2005-04-05,47.22,41.38,107.99,77.3546,78.07,60.8948
2005-04-06,47.06,42.15,110.67,77.3182,77.79,61.4751
2005-04-07,46.86,42.36,112.63,74.3091,77.65,61.8053
2005-04-08,45.91,41.76,109.33,73.4454,76.32,61.6261
2005-04-11,45.6,41.7,111.41,71.7364,77.86,60.6165
2005-04-12,45.47,41.25,111.7,74.2545,78.71,61.0081
2005-04-13,45.3,41.26,112.29,74.9091,78.24,60.9231
2005-04-15,45.28,40.2,107.71,73.2909,76.08,58.6634
2005-04-18,44.63,39.63,104.07,70.3273,75.18,58.5077
2005-04-19,46.31,37.95,106.26,69.7818,75.2,58.1633
2005-04-20,45.8,38.0,108.15,68.7818,75.74,58.5596
2005-04-21,47.36,38.36,109.15,69.7182,75.72,59.3003
2005-04-22,47.74,38.45,108.04,72.0818,75.32,58.536
2005-04-25,49.24,38.79,108.0,74.2,74.46,58.8899
2005-04-26,48.22,38.57,107.73,73.5818,75.11,58.9512
2005-04-27,48.05,38.09,107.49,69.8,73.81,58.4936
2005-04-28,47.22,36.33,107.97,68.9364,70.43,57.0075
2005-04-29,46.02,34.48,107.0,65.4454,69.23,55.1818
2005-05-02,46.91,34.42,107.95,65.5182,70.22,55.6064
2005-05-03,46.18,34.33,108.06,65.9,69.89,56.5311
2005-05-04,46.19,35.06,107.83,66.7818,73.11,57.3
2005-05-05,48.53,38.59,109.31,68.4909,73.73,58.1398
2005-05-06,47.95,38.28,108.19,68.6727,73.27,58.2247
2005-05-09,48.0,38.79,108.05,69.5091,73.29,58.6587
2005-05-10,47.55,39.24,108.15,71.2818,74.47,58.2388
2005-05-11,46.4,37.41,107.0,71.4909,74.39,58.0454
2005-05-12,46.69,37.65,105.87,71.2182,75.04,58.3898
2005-05-13,46.47,37.62,106.6,71.3091,74.52,58.437
2005-05-16,45.52,37.97,107.92,72.3818,76.53,59.7626
2005-05-17,44.29,36.75,107.36,72.0909,75.89,59.1965
2005-05-18,44.34,36.66,106.99,71.0273,76.04,60.5033
2005-05-19,44.01,36.84,108.62,71.5818,76.73,60.2532
2005-05-20,44.03,36.67,107.53,72.2636,76.92,61.2345
2005-05-23,45.01,37.31,109.99,73.1909,77.65,61.3713
2005-05-24,44.83,38.11,109.3,72.6,77.69,62.5271
2005-05-25,45.01,39.68,108.05,72.2545,76.75,63.9188
2005-05-26,44.13,39.94,107.59,72.7273,76.57,64.5038
2005-05-27,44.95,39.4,108.13,72.5546,76.53,63.0555
2005-05-30,44.33,38.72,108.04,70.8546,76.0,62.4847
2005-05-31,47.95,39.19,107.91,71.2818,76.41,63.2584
2005-06-01,47.74,38.82,107.19,72.6182,75.92,62.2912
2005-06-02,45.62,37.91,107.95,71.3,74.89,61.8289
2005-06-03,46.49,38.19,109.16,71.4546,77.65,62.5035
2005-06-06,45.54,39.31,110.65,71.5818,78.16,64.3811
2005-06-07,46.41,40.92,117.67,73.7,80.9,64.7208
2005-06-08,47.14,41.91,117.17,76.2909,81.41,65.0935
2005-06-09,46.42,41.48,115.82,75.2091,80.52,65.0463
2005-06-10,46.29,40.79,115.26,74.2909,79.26,64.2207
2005-06-13,46.0,41.38,116.46,77.0454,80.12,64.334
2005-06-14,45.99,41.74,118.7,78.9,80.78,64.7444
2005-06-15,46.41,41.44,118.23,78.8091,80.45,65.0086
2005-06-16,46.07,40.12,119.09,75.8273,78.56,64.1547
2005-06-17,47.05,39.73,119.43,75.6364,78.9,62.9706
2005-06-20,47.05,39.42,119.72,73.6636,76.16,61.994
2005-06-21,46.83,39.58,120.52,76.0364,76.73,62.8243
2005-06-22,48.23,40.12,118.01,76.4909,76.19,62.3903
2005-06-23,48.05,40.88,116.11,76.0727,77.94,64.4613
2005-06-24,48.1,40.67,116.49,76.0636,77.58,64.0273
2005-06-27,48.68,41.22,119.93,75.9546,76.9,63.3716
2005-06-28,47.49,39.57,118.0,75.9727,75.86,62.4658
2005-06-29,48.66,39.64,120.32,75.8091,76.68,63.4942
2005-06-30,49.35,39.33,127.21,77.4091,75.9,64.3387
2005-07-01,49.79,40.36,123.61,76.5909,77.07,66.6362
2005-07-04,48.77,41.01,126.39,78.0454,78.21,67.1457
2005-07-05,48.88,40.38,126.62,78.5546,77.46,66.4522
2005-07-06,50.77,41.21,129.31,78.5364,78.07,68.009
2005-07-07,49.96,40.46,128.11,76.7273,78.37,67.0136
2005-07-08,52.62,40.84,130.36,77.1364,78.52,67.7165
2005-07-11,53.57,41.18,132.79,82.2455,78.38,67.4381
2005-07-12,53.59,42.9,131.61,85.1,78.84,67.7354
2005-07-13,53.32,45.03,128.57,84.3273,79.83,68.5374
2005-07-14,52.24,45.5,129.04,81.0909,78.4,67.2259
2005-07-15,50.35,44.47,126.12,80.2364,79.26,67.8627
2005-07-18,50.6,46.09,125.55,80.6636,79.85,67.608
2005-07-19,50.57,46.91,127.95,80.1273,80.04,68.075
2005-07-20,49.52,47.03,128.28,80.1091,81.14,68.3911
2005-07-21,49.95,45.51,128.32,79.7818,79.95,66.9711
2005-07-22,49.95,48.47,129.7,82.6909,82.01,68.0373
2005-07-25,50.91,48.91,134.93,89.7091,85.44,70.1225
2005-07-26,53.56,50.79,135.65,92.5909,85.7,70.9197
2005-07-27,52.53,51.83,141.04,96.0364,86.65,73.137
2005-07-28,0.0,0.0,0.0,0.0,79.83,0.0
2005-07-29,52.58,51.51,139.89,97.1727,84.84,75.5053
2005-08-01,53.59,50.05,135.3,97.8909,84.54,74.5334
2005-08-02,55.32,50.57,133.8,94.6182,87.08,75.8166
2005-08-03,55.78,49.87,135.35,95.0273,85.28,76.4771
2005-08-04,55.69,51.71,136.9,93.3273,85.89,76.2789
2005-08-05,53.22,54.02,134.83,90.9364,85.67,76.0242
2005-08-08,51.97,51.76,131.55,86.9273,81.49,73.4908
2005-08-09,52.3,51.44,130.86,87.7455,80.98,73.3163
2005-08-10,51.95,52.5,132.05,89.8273,83.47,76.1657
2005-08-11,51.95,52.83,132.23,92.1727,84.88,77.1234
2005-08-12,52.31,52.69,132.04,93.2273,83.26,76.5243
2005-08-16,52.09,51.39,129.44,91.7727,82.88,76.1469
2005-08-17,52.53,51.87,131.22,91.6182,82.65,77.0809
2005-08-18,52.55,51.97,132.6,92.2909,82.84,76.4771
2005-08-19,52.31,51.99,131.77,90.5818,81.85,75.9912
2005-08-22,51.39,52.03,131.52,89.3727,80.48,74.5334
2005-08-23,49.97,50.27,129.72,87.3546,79.55,73.4295
2005-08-24,49.54,48.69,130.32,88.7727,79.72,73.0757
2005-08-25,49.08,49.44,129.89,88.0909,80.07,73.7503
2005-08-26,49.74,49.9,126.94,87.5636,80.39,73.7456
2005-08-29,49.92,48.23,127.76,85.0818,79.64,72.7266
2005-08-30,49.92,48.74,129.32,86.7455,80.08,74.3353
2005-08-31,49.93,48.98,128.05,87.6,80.37,75.1326
2005-09-01,50.19,48.74,126.37,87.9727,80.09,75.4439
2005-09-02,51.43,49.57,127.26,87.5454,81.08,76.0572
2005-09-05,51.84,50.56,128.04,88.0909,81.88,77.0904
2005-09-06,52.01,50.63,128.5,88.7273,83.41,78.7981
2005-09-08,52.59,50.71,131.17,91.8636,83.99,79.1095
2005-09-09,53.42,50.86,135.21,93.3727,85.77,80.9258
2005-09-12,54.21,51.73,135.47,93.9,87.02,82.0014
2005-09-13,54.51,53.1,137.45,94.2727,87.25,83.261
2005-09-14,54.03,52.17,137.59,95.8636,85.32,84.7754
2005-09-15,54.2,52.68,138.45,96.9364,85.21,85.1858
2005-09-16,53.34,52.8,138.47,99.3,85.82,85.0348
2005-09-19,53.74,51.93,141.68,100.982,87.78,86.0397
2005-09-20,56.05,51.03,146.47,105.873,88.61,86.1387
2005-09-21,57.29,48.88,144.92,104.818,87.4,86.7048
2005-09-22,54.66,44.95,138.36,104.209,84.41,84.129
2005-09-23,53.51,45.05,133.99,104.464,85.61,83.9686
2005-09-26,54.78,48.15,135.84,104.7,87.37,86.3038
2005-09-27,55.77,48.09,136.45,107.336,87.5,87.6295
2005-09-28,54.85,48.77,139.2,108.982,89.01,88.3938
2005-09-29,52.72,49.0,139.2,108.9,88.47,88.7806
2005-09-30,53.16,49.8,137.03,109.4,90.12,88.5211
2005-10-03,52.31,49.49,135.33,107.891,91.47,89.1957
2005-10-04,53.28,50.38,141.98,107.336,91.8,90.4365
2005-10-05,51.65,49.65,140.53,102.2,90.79,89.342
2005-10-06,50.64,48.0,136.41,97.1818,88.28,87.3134
2005-10-07,51.28,46.25,135.71,96.3546,88.14,86.4973
2005-10-10,52.1,44.97,137.65,96.6182,86.95,85.2424
2005-10-11,51.77,46.88,137.96,97.9182,90.33,88.4928
2005-10-13,50.67,46.11,135.58,95.5727,87.59,87.1153
