,AXISBANK,BANKBARODA,HDFCBANK,ICICIBANK,PNB,SBI
460,-1.0862810099241054,-0.9880138091389565,-0.9111472868713548,-1.2713625980495666,-0.8855613467448624,-1.311473851054284
461,-1.0891705311992583,-0.9625040114002751,-0.9126259967030557,-1.2799438268770515,-0.8893628523702726,-1.296940426834915
462,-1.0909826038633372,-0.9527859932141107,-0.9130599658927939,-1.2837036162965836,-0.8890172609497807,-1.2990092689820145
463,-1.0945087993177613,-0.9305733802171637,-0.9131403305575602,-1.27801567534963,-0.8961018850698632,-1.3016986541366697
464,-1.2498083241230176,-1.8140453549629278,-1.0354553503319375,-1.8418631810879422,-0.8961018850698632,-1.9463123714646102
465,-1.0939211000753575,-0.933870564958898,-0.9147797697187936,-1.2794612587004965,-0.8942011322571581,-1.3061466099346464
466,-1.0894154058835934,-0.912525632157144,-0.9124813403064762,-1.2794612587004965,-0.862752312992402,-1.2877857729248565
467,-1.2498083241230176,-1.8140453549629278,-1.0354553503319375,-1.8418631810879422,-0.862752312992402,-1.9463123714646102
468,-1.0921580023481454,-0.9220701143042699,-0.9129796012280275,-1.2844746647896723,-0.8456455376780563,-1.286906487603196
469,-1.0886807818305884,-0.9139139204694533,-0.9137832478756909,-1.2871749253995814,-0.8345866122223178,-1.2849922330251167
470,-1.0901500299365985,-0.9395972542471734,-0.9138314666745508,-1.2638419586211036,-0.8691457542715005,-1.2956993408198028
471,-1.0942639246334265,-0.9510506328237244,-0.9149726449142328,-1.2493797615760436,-0.8675905928792873,-1.2939407701764813
472,-1.0901010549997312,-0.9369942136615936,-0.9155673434335038,-1.2682773434878125,-0.8433991934448595,-1.27914750727727
473,-1.0898561803153963,-0.9371677497006323,-0.9148601343835601,-1.2652886025613694,-0.8079760728444472,-1.267562210526661
474,-1.0884848820831203,-0.9399443263252507,-0.9133492786859527,-1.2260467947975655,-0.7443872514739508,-1.2660623821974442
475,-1.2498083241230176,-1.8140453549629278,-1.0354553503319375,-1.8418631810879422,-0.7443872514739508,-1.9463123714646102
476,-1.0978390950247172,-1.0197709042830294,-0.9130438929598407,-1.239641429714226,-0.7317731646259991,-1.2945613131840374
477,-1.0993083431307273,-1.0010290120668552,-0.9133492786859527,-1.2294215902652528,-0.7250341319264084,-1.2854581884636525
478,-1.0932354509592193,-1.0119617825262903,-0.9127867260325883,-1.2272028372424992,-0.720023056329277,-1.285664305222346
479,-1.0969575461611112,-1.0291418503911165,-0.9139279042722703,-1.2344349963544283,-0.7798103720743631,-1.2819410471770099
480,-1.1019529897215452,-1.0617666257303826,-0.91402434186999,-1.234819990306273,-0.8285387623637109,-1.305939396810215
481,-1.0974962704666484,-1.0386863325382423,-0.9144583110597283,-1.2500542964338213,-0.758038112583378,-1.2840098893241092
482,-1.0992593681938603,-1.0350420757184307,-0.9124974132394295,-1.2596961146603276,-0.7969171473887087,-1.2817338340525786
483,-1.0969575461611112,-0.9430679750279465,-0.9123849027087565,-1.2559363252407958,-0.7737625222157563,-1.2687002381624262
484,-1.1026386388376832,-0.9640658357516231,-0.9147797697187936,-1.2579599298141293,-0.7865494047739537,-1.2797165210951527
485,-1.1069974082188463,-0.9958229308956958,-0.9127224343007752,-1.2655770828779032,-0.8489286561727286,-1.296164199892601
486,-1.1140497991276943,-1.0275800260397687,-0.9158888020925693,-1.2961411481789111,-0.9272051129141277,-1.3080082389573147
487,-1.1092012803778613,-1.0183826159707203,-0.9173353660583634,-1.2930569542065562,-0.8909180137624858,-1.3040777677875472
488,-1.1075851074612504,-1.048751422802484,-0.9168692510027187,-1.292767413300623,-0.9470766195924079,-1.32357772879884
489,-1.1211511649734092,-1.1981659524147612,-0.9220929542125311,-1.331430139252561,-1.1459644820854546,-1.4123318243654206
490,-1.1417206384575491,-1.3300533420841347,-0.9454951445924907,-1.3853282319214457,-1.2700318020420207,-1.4831395091710735
491,-1.1302605032306712,-1.234955592690955,-0.9222697564750171,-1.3475320075085087,-1.1449277078239792,-1.4385042672565476
492,-1.1200247414254683,-1.1251072799794897,-0.9219322248829984,-1.3323942150162718,-1.074772649464138,-1.402866898951584
493,-1.120073716362335,-1.1122656130906297,-0.9215304015591667,-1.3350944756261809,-1.0853131877891389,-1.414090395008742
494,-1.127762781450454,-1.1355194423218085,-0.9189908781525501,-1.3267062740693183,-1.1105413614850421,-1.4126431922349363
495,-1.1226204130794193,-1.1525259741475964,-0.9168692510027187,-1.3264167331633854,-1.1354239437604539,-1.3882819455425417
496,-1.1270281573974492,-1.155649622850292,-0.9167406675390924,-1.3432896499124218,-1.1191811469973378,-1.3882293199871307
497,-1.1279097062610552,-1.1572114472016397,-0.9167728134049989,-1.3356724968486478,-1.0901514676760244,-1.3957810871886254
498,-1.1258527589126412,-1.170400186168577,-0.9152298118414852,-1.3309486316654051,-1.096890500375615,-1.3970747987591485
499,-1.1336887488113612,-1.2399881378230757,-0.9168692510027187,-1.3673936651839884,-1.1566778161207012,-1.4439345667555317
500,-1.1443652850483672,-1.2693157284206074,-0.9225429963352226,-1.3975727365331518,-1.1565050204104552,-1.465140472854735
501,-1.145442733659441,-1.285975188168318,-0.9224787046034095,-1.3853282319214457,-1.1459644820854546,-1.460848200991516
502,-1.1416226885838152,-1.2701834086158006,-0.9207428278444565,-1.3375041347407584,-1.0937801775911886,-1.4573310597048732
503,-1.1408880645308102,-1.2726129131623416,-0.9226715797988488,-1.3302730362182282,-1.152876310495291,-1.460485303932327
504,-1.1413778138994801,-1.2561269894536702,-0.9210321406376154,-1.324392068000653,-1.099136844608812,-1.4429006938648508
505,-1.1367741698339822,-1.2623742868590613,-0.9199713270626995,-1.324392068000653,-1.0296729690899546,-1.444865381266866
506,-1.1321215508316171,-1.2483178676969306,-0.9182997420355596,-1.3208242452623438,-1.0635409282981536,-1.4472971204731544
507,-1.1323174505790852,-1.2285347592465248,-0.916419208880027,-1.3167749149368788,-1.0984456617678282,-1.4460034089026312
508,-1.1308482024730753,-1.2363438810032639,-0.9136225185461584,-1.3259341649868304,-1.1368063094424212,-1.4498823508827252
509,-1.1367741698339822,-1.257515277765979,-0.9197302330684005,-1.3411684711143783,-1.1846707211805394,-1.4619336030718704
510,-1.1369700695814502,-1.2755630258259987,-0.9194891390741016,-1.3571738257350152,-1.2221673903039028,-1.491467503314882
511,-1.1371659693289182,-1.2772983862163854,-0.9180586480412606,-1.3547631060310388,-1.1734390000145551,-1.486502062888696
512,-1.1369700695814502,-1.2785131384896558,-0.9169496156674849,-1.345700369616398,-1.185189108311277,-1.4883121627216906
513,-1.1362354455284451,-1.2623742868590613,-0.9148922802494666,-1.3350944756261809,-1.1613433002973408,-1.481692306397268
514,-1.1334928490638931,-1.2488384758140465,-0.9149404990483263,-1.3430966226418,-1.15926975177439,-1.4938466169657596
515,-1.127762781450454,-1.2781660664115786,-0.9140564877358967,-1.3481100287309755,-1.167563945866194,-1.51588027919695
516,-1.1322195007053513,-1.3010728235646802,-0.9146511862551675,-1.3552456742075938,-1.2123180348198856,-1.5075533814188793
517,-1.135696721222908,-1.3019405037598732,-0.9181390127060268,-1.3529314681389284,-1.195384055215786,-1.5235351047777916
518,-1.1368231447708492,-1.2930901657689025,-0.9128670906973547,-1.3517743651045955,-1.157368998961685,-1.5092077973171163
519,-1.1331500245058241,-1.2988168550571777,-0.9173514389913167,-1.3586204696752808,-1.1725750214633253,-1.512724938603759
520,-1.1283994556297252,-1.2845868998560084,-0.9170139073992981,-1.3541850848085721,-1.1437181378522576,-1.4976225005665071
521,-1.1257548090389073,-1.291701877456593,-0.9166603028743262,-1.36209071818888,-1.1235010397534857,-1.5030528000654912
522,-1.1226204130794193,-1.293263701807941,-0.9166120840754665,-1.3703824061104317,-1.0908426505170081,-1.5008808995390452
523,-1.1225714381425522,-1.2755630258259987,-0.916001312623242,-1.3640188697163014,-1.0860043706301226,-1.4881575751526708
524,-1.1230611875112222,-1.2785131384896558,-0.9182836691026064,-1.3697078712526538,-1.1288577067711092,-1.4857773651360553
525,-1.125901733849508,-1.301246359603719,-0.919231972146849,-1.388027431941956,-1.1703286772301285,-1.5005190988455936
526,-1.126048658660109,-1.2899665170662067,-0.9175121683208494,-1.3760714076467842,-1.159096956064144,-1.4928127440750787
527,-1.1284484305665923,-1.2892723729100521,-0.916419208880027,-1.3679727469958542,-1.167391150155948,-1.4947259022874202
528,-1.1334928490638931,-1.3185999635075838,-0.9183640337673726,-1.3820499500890697,-1.2363366385440675,-1.5133454816113145
529,-1.1308971774099421,-1.3118320579850764,-0.9169174698015784,-1.3706719470163646,-1.2126636262403772,-1.5020704563644838
530,-1.1318277012104152,-1.3038494001892986,-0.9170621261981579,-1.376553975823339,-1.1865714739932445,-1.499484129589175
531,-1.1312889769048782,-1.3118320579850764,-0.9180265021753539,-1.3851352046508238,-1.1739573871452926,-1.502277669488915
532,-1.1271750822080502,-1.3106173057118058,-0.9181390127060268,-1.3898590698340665,-1.181214806975621,-1.5006736864146135
533,-1.1237958115642273,-1.309055481360458,-0.9181390127060268,-1.3820499500890697,-1.1663543758944726,-1.5006221572249403
534,-1.1229142627006212,-1.2910077333004386,-0.9177693352481017,-1.3690333363948761,-1.1359423308911916,-1.4915190325045555
535,-1.122816312826887,-1.284760435895047,-0.9177050435162887,-1.35399205753795,-1.1324864166862734,-1.491157231811104
536,-1.122473488268818,-1.2864957962854338,-0.9164995735447935,-1.3374086816948463,-1.1103685657747964,-1.497777088135527
537,-1.1241386361222963,-1.2660185436788731,-0.9164513547459336,-1.335287502896803,-1.0903242633862704,-1.4900192041753388
538,-1.1230611875112222,-1.2257581826219064,-0.9166763758072795,-1.3356724968486478,-1.0820300692944664,-1.4673649989365922
539,-1.1236488867536263,-1.1978188803366836,-0.916644229941373,-1.337890189282002,-1.083066843555942,-1.4658651706073755
540,-1.1230611875112222,-1.210139939108428,-0.9150530095789993,-1.3456038559810872,-1.0619857669059405,-1.460485303932327
541,-1.1244814606803653,-1.2379057053546116,-0.9153101765062516,-1.343000109006489,-1.1060486730186485,-1.4884678466564487
542,-1.1246283854909662,-1.2627213589371387,-0.9158405832937094,-1.3433861635477329,-1.1473468477674218,-1.4982945727637365
543,-1.1242365859960302,-1.2471031154236603,-0.9146672591881209,-1.3316231665231828,-1.1057030815981568,-1.485105292938826
544,-1.1244324857434982,-1.2493590839311626,-0.9148440614506068,-1.3260306786221412,-1.133523190947749,-1.4889842349189202
545,-1.1267343077762473,-1.2504003001653945,-0.9159048750255225,-1.3098333573202816,-1.1302400724530766,-1.4887781181602269
546,-1.1253630095439713,-1.2535239488680903,-0.9181229397730736,-1.3144607088682134,-1.1120965228772555,-1.491157231811104
547,-1.1271750822080502,-1.2720923050452257,-0.9180747209742138,-1.319282148276166,-1.1309312552940602,-1.4935878746516549
548,-1.1275179067661192,-1.2434588586038484,-0.9158888020925693,-1.3036628481967734,-1.1138244799797146,-1.4832436639161581
549,-1.1257548090389073,-1.2689686563425302,-0.9172871472595037,-1.316292346760324,-1.1117509314567637,-1.4900192041753388
550,-1.1258037839757742,-1.2623742868590613,-0.9166120840754665,-1.3075191512516162,-1.1060486730186485,-1.4727437692459031
551,-1.1267343077762473,-1.2679274401082983,-0.9151976659755786,-1.3111824270358372,-1.1096773829338127,-1.4707264562884772
552,-1.1256078842283062,-1.2816367871923515,-0.915101228377859,-1.3069400694397504,-1.133177599527257,-1.4836569937992827
553,-1.1288892049983952,-1.2776454582944625,-0.9162584795504944,-1.3077121785222383,-1.1437181378522576,-1.4887265889705532
554,-1.1304564029781392,-1.2830250755046606,-0.9181229397730736,-1.3112789406711483,-1.1623800745588164,-1.4850022345594793
555,-1.1323664255159522,-1.289792981027168,-0.919103388683223,-1.3107974330839924,-1.1746485699862763,-1.489708932671561
556,-1.132415400452819,-1.2882311566758202,-0.9185569089628118,-1.3075191512516162,-1.1684279244174232,-1.4889842349189202
557,-1.136039545780977,-1.2729599852404192,-0.9192480450798025,-1.316100380079101,-1.1518395362338159,-1.4987605282022725
558,-1.1354028716017062,-1.276951314138308,-0.9193123368116155,-1.3138826876457466,-1.1622072788485707,-1.4985017858881677
559,-1.1364313452759132,-1.276951314138308,-0.9207267549115032,-1.3253561437643635,-1.1663543758944726,-1.5035702846937005
560,-1.142014488078751,-1.2906606612223612,-0.9183801067003259,-1.3262237058927633,-1.2181930889682466,-1.5135526947357463
561,-1.139614716172268,-1.2989903910962166,-0.914988717847186,-1.330852118030094,-1.2173291104170172,-1.5115869109679934
562,-1.1412308890888792,-1.289792981027168,-0.914988717847186,-1.327380808927096,-1.2100716905866886,-1.5000016142173844
563,-1.1408880645308102,-1.286322260246395,-0.9134778621495789,-1.3135931467398136,-1.1722294300428335,-1.4953464452949763
564,-1.1379495683187901,-1.2746953456308054,-0.9166763758072795,-1.3236210195075642,-1.1870898611239822,-1.497156545127971
565,-1.133884648558829,-1.2582094219221338,-0.916113823153915,-1.3177389907005894,-1.1630712573998,-1.4856743067567089
566,-1.1334438741270263,-1.2556063813365541,-0.9172710743265504,-1.3215952937554325,-1.1431997507215201,-1.4882091043423442
567,-1.132268475642218,-1.2392939936669212,-0.9169817615333915,-1.319474114957389,-1.120909104099797,-1.4800883233229667
568,-1.1286933052509271,-1.245194218994235,-0.916226333684588,-1.3357690104839588,-1.1259201796969287,-1.478122539555214
569,-1.1273220070186512,-1.2082310426790028,-0.9164513547459336,-1.334804934720248,-1.101037597421517,-1.468088600323495
570,-1.1276648315767202,-1.190356830658022,-0.9142172170654294,-1.3318161937938047,-1.1019015759727466,-1.4706233979091303
571,-1.128987154872129,-1.1752591952616593,-0.9127224343007752,-1.3347084210849371,-1.1008648017112712,-1.4635375861461715
572,-1.1293299794301983,-1.160161559865297,-0.9087845657272242,-1.3300800089476061,-1.101383188842009,-1.4647786721612834
573,-1.1313379518417452,-1.1802917403937803,-0.9126902884348687,-1.3265132467986962,-1.1247106097252073,-1.4675195865056123
574,-1.1325623252634203,-1.18931561442379,-0.9102150567600653,-1.32323496496632,-1.1041479202059434,-1.463486056956498
575,-1.1321215508316171,-1.1976453442976451,-0.9106008071509438,-1.3303695498535393,-1.120909104099797,-1.4738817968816684
576,-1.1162046963498422,-1.1993807046880316,-0.9096685770396541,-1.3254526573996745,-1.1107141571952883,-1.4746053982685714
577,-1.122473488268818,-1.2018102092345726,-0.9084309612022524,-1.331237111981939,-1.1355967394706998,-1.474761082203329
578,-1.1233550371324241,-1.1872331819553263,-0.9083345236045327,-1.3288274528673616,-1.1342143737887325,-1.464985885285715
579,-1.1207593654784733,-1.171441402402809,-0.9059396565944956,-1.3111824270358372,-1.1176259856051247,-1.449210278685496
580,-1.1232570872586902,-1.1710943303247319,-0.9052485204775051,-1.303854814877996,-1.1307584595838143,-1.4523656192786871
581,-1.1242855609328972,-1.1554760868112532,-0.9048788430195799,-1.2846676920602942,-1.1143428671104523,-1.4496762341240317
582,-1.1220327138370152,-1.127363248486992,-0.9029500910651878,-1.2723266738132775,-1.1046663073366811,-1.436435425109448
583,-1.1230122125743554,-1.1839359972135919,-0.9035287166515052,-1.285150260236849,-1.1228098569125022,-1.4466754810998605
584,-1.1240896611854292,-1.1912245108532151,-0.9053771039411314,-1.2783041556661636,-1.1276481367993878,-1.4511245332635752
585,-1.1235999118167592,-1.2037191056639978,-0.9073701476273367,-1.2724231874485883,-1.1622072788485707,-1.4562445612587815
586,-1.1247753103015672,-1.2077104345618868,-0.9052324475445519,-1.2795577723358074,-1.1786228713219322,-1.4635891153358447
587,-1.1254609594177052,-1.209098722874196,-0.9055539062036172,-1.2847642056956052,-1.1665271716047185,-1.4569166334560106
588,-1.122816312826887,-1.2287082952855632,-0.9062289693876546,-1.2898751860094908,-1.160824913166603,-1.4620892870066282
589,-1.1205634657310053,-1.2162137004747806,-0.9034162061208325,-1.2839931572025165,-1.1518395362338159,-1.4509688493288173
590,-1.1193390923093303,-1.2144783400843941,-0.9016964022948326,-1.2798473132417403,-1.1476924391879137,-1.4469857526036385
591,-1.1144415986226304,-1.2014631371564954,-0.9016481834959729,-1.2672167540887906,-1.131449642424798,-1.439642294892313
592,-1.1092992302515954,-1.2162137004747806,-0.9029822369310943,-1.2713625980495666,-1.145100503534225,-1.4493659626202535
593,-1.1067035585976444,-1.2139577319672783,-0.9036090813162717,-1.273676804118232,-1.1419901807497987,-1.4427965391197664
594,-1.0969085712242443,-1.2127429796940077,-0.9037376647798978,-1.2703985222858558,-1.143372546431766,-1.4403143670895424
595,-1.0957331727394364,-1.220031493333631,-0.9040109046401035,-1.2899706390554027,-1.1466556649264383,-1.4497277633137051
596,-1.1019529897215452,-1.241202890096346,-0.9058110731308696,-1.2839931572025165,-1.1720566343325876,-1.4599689156698554
597,-1.2498083241230176,-1.8140453549629278,-1.0354553503319375,-1.8418631810879422,-1.1107141571952883,-1.9463123714646102
598,-1.1058220097340383,-1.2436323946428873,-0.9067754491080656,-1.2839931572025165,-1.1803508284243915,-1.463743702904865
599,-1.1008265661736043,-1.2479707956188537,-0.9048788430195799,-1.2875609799408254,-1.1858802911522608,-1.464675613781937
600,-1.0984267942671213,-1.2420705702915396,-0.9039948317071502,-1.27435133897601,-1.2016047007846389,-1.4700028549015742
601,-1.0999939922468653,-1.2542180930242448,-0.9021464444175243,-1.2697239874280781,-1.2076525506432458,-1.4657094866726175
602,-1.1013163155422743,-1.256647597570786,-0.9033679873219728,-1.282258032945717,-1.2031598621768522,-1.4708306110335616
603,-1.0998470674362644,-1.2611595345857909,-0.9056824896672434,-1.281485923863229,-1.1965936251875073,-1.4679855419441483
604,-1.2498083241230176,-1.8140453549629278,-1.0354553503319375,-1.8418631810879422,-1.2016047007846389,-1.9463123714646102
605,-1.1072912578400482,-1.2726129131623416,-0.9037376647798978,-1.2916103102662904,-1.2225129817243945,-1.491933458753418
606,-1.1119438768424132,-1.2587300300392497,-0.903978758774197,-1.288621569339847,-1.1990127651309501,-1.4788987664975277
607,-1.1081728067036543,-1.2644567193275251,-0.9013106519039542,-1.2824510602163388,-1.2209578203321814,-1.482157165470066
608,-1.1096910297465312,-1.2870164044025496,-0.9017446210936926,-1.2730977223063662,-1.2225129817243945,-1.4866566504577163
609,-1.1001409170574663,-1.279380818684849,-0.9020178609538981,-1.2651920889260582,-1.2102444862969346,-1.4835024062302626
610,-1.0992103932569932,-1.2729599852404192,-0.8999605255358797,-1.2704950359211669,-1.2060973892510325,-1.4615202731887456
611,-1.1019040147846784,-1.266539151795989,-0.9002016195301787,-1.269626413203368,-1.2028142707563603,-1.460485303932327
612,-1.0991614183201264,-1.226972934895177,-0.8978871171849079,-1.2484146252229336,-1.1717110429120958,-1.4417111370394122
613,-1.1018550398478113,-1.2182961329432445,-0.8988193472961975,-1.2458119388377342,-1.1603065260358654,-1.4485897356779398
614,-1.1006796413630033,-1.2132635878111238,-0.8964084073532071,-1.2269143569259653,-1.1530491062055372,-1.4306937577409482
615,-1.0950475236232984,-1.2233286780753652,-0.8901078176355258,-1.23183124937983,-1.1502843748416025,-1.4332285553265836
616,-1.0945577742546284,-1.2304436556759497,-0.8884844514072456,-1.2297100705817865,-1.151148353392832,-1.4394350817678814
617,-1.0947536740020964,-1.2285347592465248,-0.8832768211303864,-1.2304811190748755,-1.157196203251439,-1.4360209988605854
618,-1.0987696188251903,-1.2330466962615296,-0.8850769896211524,-1.2329883524141627,-1.1594425474846362,-1.4384516417011364
619,-1.0994552679413283,-1.2316584079492203,-0.8850287708222927,-1.2344349963544283,-1.1594425474846362,-1.4373147104311086
620,-1.2498083241230176,-1.8140453549629278,-1.0354553503319375,-1.8418631810879422,-1.1594425474846362,-1.9463123714646102
621,-1.0989165436357913,-1.2202050293726696,-0.87985328641134,-1.2254677129856997,-1.12712974966865,-1.4241254306061988
622,-1.0937741752647563,-1.2042397137811138,-0.8802872556010783,-1.1963502916249573,-1.0763278108563514,-1.4150223058858136
623,-1.0938721251384904,-1.168491289739152,-0.8817498924998258,-1.2041594113699543,-1.0132573766165929,-1.4067458409316784
624,-1.0979860198353184,-1.18931561442379,-0.8802390368022185,-1.2137047159611498,-0.9512237166383096,-1.4185909763621298
625,-1.1014142654160082,-1.1960835199462974,-0.8801265262715456,-1.2192972038621912,-0.9546796308432279,-1.4149696803304026
626,-1.0947046990652292,-1.1966041280634132,-0.8788085457693775,-1.2146687917248604,-0.9512237166383096,-1.412435979110505
627,-1.0961739471712393,-1.1929598712436016,-0.8799979428079194,-1.212066105339661,-0.9456942539104405,-1.4104701953427523
628,-1.0895133557573273,-1.1834153890964758,-0.875015333592406,-1.2282644872309199,-0.930833822829292,-1.4160046495868213
629,-1.2498083241230176,-1.8140453549629278,-1.0354553503319375,-1.8418631810879422,-0.930833822829292,-1.9463123714646102
630,-1.0821181402904103,-1.1594674157091422,-0.8750796253242192,-1.193746544650359,-0.9163189831686351,-1.4029195245069954
631,-1.0870156339771104,-1.1410725955710455,-0.8757868343741629,-1.1867084733984508,-0.8530757532186307,-1.3983674139639342
632,-1.0763880726769715,-1.1098361085440884,-0.87985328641134,-1.1867084733984508,-0.8451271505473186,-1.3866779624682404
633,-1.0638504888390194,-1.0737406124240494,-0.8784549412444057,-1.178030730935655,-0.7495711227813282,-1.34473210570837
634,-1.0757513984977005,-1.0584694409886484,-0.8802711826681251,-1.159325115705109,-0.7495711227813282,-1.3485584221330529
635,-1.0650748622606945,-1.0584694409886484,-0.8822481534213771,-1.1529615793109786,-0.750435101332558,-1.3509386321496681
636,-1.0685031078413845,-1.0529162877394116,-0.8808337353214895,-1.1382098413599855,-0.800200265883381,-1.3556453302617495
637,-1.0716864787377394,-1.0577752968324936,-0.8839197384485172,-1.1513229686894901,-0.8079760728444472,-1.3330426542126763
638,-1.0747229248234935,-1.0490984948805613,-0.8820874240918445,-1.1397529989355621,-0.8133327398620706,-1.3198018451980926
639,-1.0728618772225476,-1.0628078419646145,-0.8853663024143114,-1.148141200492425,-0.8313034937276454,-1.3307150697514725
640,-1.0767798721719075,-1.0617666257303826,-0.8833250399292463,-1.1465980429168483,-0.8311306980173995,-1.3294739837363603
641,-1.0755554987502325,-1.0496191029976771,-0.8827142684770221,-1.1414881231923617,-0.8107408042083818,-1.3219737457245389
642,-1.0782491202779174,-1.0584694409886484,-0.8830357271360872,-1.1383063549952965,-0.8119503741801031,-1.3210429312132048
643,-1.0759962731820354,-1.0523956796222955,-0.8805765683942371,-1.1360897231513412,-0.808494459975185,-1.3384214245219872
644,-1.0842730375125584,-1.0681874591748126,-0.8805926413271904,-1.14775620654058,-0.8318218808583833,-1.3429735350650487
645,-1.0832445638383514,-1.0659314906673103,-0.8771530336751908,-1.1401390534768059,-0.8029649972473156,-1.3336631972202324
646,-1.0790816942046564,-1.0482308146853678,-0.8759475637036956,-1.1360897231513412,-0.7589020911346076,-1.321818061789781
647,-1.0788368195203215,-1.0518750715051797,-0.8769119396808919,-1.1458269944237593,-0.7782552106821501,-1.3308696573204926
648,-1.0648789625132264,-1.015953111424179,-0.876622626887733,-1.1391749777130953,-0.7525086498555087,-1.315921806852261
649,-1.0701682556948624,-1.0275800260397687,-0.873938447084537,-1.1258688231129688,-0.752163058435017,-1.3163877622907967
650,-1.0681113083464484,-1.0187296880487975,-0.8731508733698269,-1.1206623897531711,-0.7466335957071476,-1.3114223218646106
651,-1.0683561830307835,-1.0190767601268749,-0.8687147438747246,-1.122012520058126,-0.7473247785481314,-1.3000957674281064
652,-1.0715395539271384,-1.0133500708385994,-0.86987199504736,-1.1268328988766796,-0.7006699367817346,-1.3022676679545524
653,-1.0707559549372665,-1.027927098117846,-0.8669306483169117,-1.1413926701464496,-0.6754417630858313,-1.2914575017805194
654,-1.0684051579676506,-0.9798576153041401,-0.8681843370872667,-1.125772309477658,-0.6569526220895183,-1.2718544823898799
655,-1.0635076642809504,-0.9600745068537341,-0.8666091896578465,-1.125772309477658,-0.6104705760333675,-1.2679755404097857
656,-1.0639974136496204,-0.9562567139948838,-0.8684736498804256,-1.120855417023793,-0.5556943358854128,-1.2740274792820636
657,-1.0693356817681234,-1.0206385844782226,-0.874709947866294,-1.1442848974375819,-0.595610144952219,-1.3075949090741898
658,-1.0684541329045174,-1.051180927349025,-0.8794996818863682,-1.1603867656935298,-0.6270589642169754,-1.3211975187822251
659,-1.0636056141546844,-1.045280702021711,-0.8778602427251347,-1.1501658656551574,-0.6669747732837813,-1.3094565380968581
660,-1.0616466166800045,-1.065584418589233,-0.8780209720546673,-1.1690634475669266,-0.741968111530508,-1.325698100135613
661,-1.0657115364399654,-1.1034152750996584,-0.8800622345397326,-1.1654966854180164,-0.7644315538624767,-1.3378008815144313
662,-1.0721762281064093,-1.1403784514148907,-0.8808498082544428,-1.1763921203141667,-0.8357961821940393,-1.3533692749902189
663,-1.0777593709092474,-1.091267752366953,-0.8750796253242192,-1.159133149023886,-0.7473247785481314,-1.332835441088245
664,-1.0647320377026255,-1.096647369577151,-0.8699202138462198,-1.1647245763355285,-0.8112591913391195,-1.347990504680908
665,-1.0570919475513736,-1.0751289007363587,-0.8682807746849864,-1.1628929384434181,-0.8026194058268239,-1.3370246545721174
666,-1.0553288498241615,-1.0820703422979046,-0.8703702559689113,-1.1650141172414616,-0.8242188696075631,-1.3416798234945255
667,-1.0581693961624474,-1.099250410162731,-0.8686504521429116,-1.1638570142071287,-0.8418440320526462,-1.3450939064018212
668,-1.0626750903542115,-1.1112243968563977,-0.8710774650188552,-1.174270941516123,-0.8349322036428098,-1.3501108760176808
669,-1.0495987822107227,-1.143328564078548,-0.8775066382001628,-1.1890216188777172,-0.8033105886678074,-1.3554381171373182
670,-1.0551819250135606,-1.1462786767422048,-0.8681039724225004,-1.1793808612406098,-0.8093584385264145,-1.3443176794595075
671,-1.0475418348623085,-1.1540877984989442,-0.8626231022854357,-1.1910473446298488,-0.7915604803710854,-1.345352648715926
672,-1.0488641581577176,-1.1235454556281417,-0.8619158932354918,-1.1707031187778139,-0.7362658530923929,-1.3026809978376772
673,-1.0479826092941116,-1.1023740588654267,-0.8539597914236238,-1.1459235080590704,-0.6381178896727139,-1.2811648202346961
674,-1.0495498072738556,-1.0898794640546439,-0.8553902824564646,-1.1441883838022708,-0.6448569223723046,-1.2904236288898385
675,-1.0389712209105835,-1.07495536469732,-0.8558885433780159,-1.1359921489266311,-0.6574710092202561,-1.2752170361075024
676,-1.0298129077164546,-1.065584418589233,-0.8510988093579417,-1.129050591310034,-0.6410554167468943,-1.2676137397163343
677,-1.0294211082215186,-1.08137619814175,-0.853140071843007,-1.136667744373808,-0.6479672451567309,-1.2758375791150585
678,-1.0310372811381296,-1.0869293513909868,-0.8548759486019599,-1.1455385141072256,-0.675614558796077,-1.2813205041694538
679,-1.0249154140297545,-1.0990768741236923,-0.8520792582680912,-1.1422602322748494,-0.6455481052132881,-1.2892340720644
680,-1.0234951408606117,-1.0857145991177162,-0.8464055129355872,-1.1352211004335422,-0.609433801771892,-1.2716483656311863
681,-1.0292252084740507,-1.0904000721717597,-0.8491700574035496,-1.1193122594482163,-0.6009668119698424,-1.275475778421607
682,-1.0238869403555477,-1.088838247820412,-0.8506166213693437,-1.1189272654963716,-0.6026947690723014,-1.269734111053107
683,-1.0232012912394095,-1.077905477360977,-0.8526578838544089,-1.1075492624236665,-0.6099521889026298,-1.25783854279872
684,-1.0235930907343456,-1.0846733828834842,-0.854634854607661,-1.1030184245110457,-0.6023491776518096,-1.2623895569760435
685,-1.0226625669338727,-1.1096625725050497,-0.8547955839371937,-1.117577135191417,-0.5907718650653334,-1.2603207148289441
686,-1.0338288525395487,-1.1037623471777358,-0.8559849809757356,-1.1166130594277062,-0.5900806822243498,-1.2638893853052602
687,-1.0342696269713516,-1.1061918517242768,-0.8540883748872498,-1.105717624531556,-0.5987204677366456,-1.2653892136344769
